X,Y,CountryCode,LowerLeft,UpperRight,IncludeInSquares
120,103,250,1,1,1
120,102,250,1,1,1
120,101,250,1,1,1
120,100,250,1,1,1
120,99,250,1,1,1
120,98,250,1,1,1
120,97,250,1,1,1
120,96,250,1,1,1
120,95,250,1,1,1
121,109,250,1,1,1
121,108,250,1,1,1
121,107,250,1,1,1
121,106,250,1,1,1
121,105,250,1,1,1
121,104,250,1,1,1
121,103,250,1,1,1
121,102,250,1,1,1
121,101,250,1,1,1
121,100,250,1,1,1
121,99,250,1,1,1
121,98,250,1,1,1
121,97,250,1,1,1
122,110,250,1,1,1
122,109,250,1,1,1
122,108,250,1,1,1
122,107,250,1,1,1
122,106,250,1,1,1
122,105,250,1,1,1
122,104,250,1,1,1
122,103,250,1,1,1
122,102,250,1,1,1
122,101,250,1,1,1
122,100,250,1,1,1
122,99,250,1,1,1
122,98,250,1,1,1
122,97,250,1,1,1
123,109,250,1,1,1
123,108,250,1,1,1
123,107,250,1,1,1
123,106,250,1,1,1
123,105,250,1,1,1
123,104,250,1,1,1
123,103,250,1,1,1
123,102,250,1,1,1
123,101,250,1,1,1
123,100,250,1,1,1
123,99,250,1,1,1
123,98,250,1,1,1
123,97,250,1,1,1
123,96,250,1,1,1
124,107,250,1,1,1
124,106,250,1,1,1
124,105,250,1,1,1
124,104,250,1,1,1
124,103,250,1,1,1
124,102,250,1,1,1
124,101,250,1,1,1
124,100,250,1,1,1
124,99,250,1,1,1
124,98,250,1,1,1
124,97,250,1,1,1
124,96,250,1,1,1
125,107,250,1,1,1
125,106,250,1,1,1
125,105,250,1,1,1
125,104,250,1,1,1
125,103,250,1,1,1
125,102,250,1,1,1
125,101,250,1,1,1
125,100,250,1,1,1
125,99,250,1,1,1
125,98,250,1,1,1
125,97,250,1,1,1
125,96,250,1,1,1
126,106,250,1,1,1
126,105,250,1,1,1
126,104,250,1,1,1
126,103,250,1,1,1
126,102,250,1,1,1
126,101,250,1,1,1
126,98,250,1,1,1
126,97,250,1,1,1
127,106,250,1,1,1
127,105,250,1,1,1
127,104,250,1,1,1
127,103,250,1,1,1
127,93,250,1,1,1
128,106,250,1,1,1
128,105,250,1,1,1
128,104,250,1,1,1
116,96,20,0,1,1
123,113,528,1,1,1
123,112,528,1,1,1
124,114,528,1,1,1
124,113,528,1,1,1
124,112,528,1,1,1
125,117,528,1,1,1
125,116,528,1,1,1
125,115,528,1,1,1
125,114,528,1,1,1
125,113,528,1,1,1
125,112,528,1,1,1
126,117,528,1,1,1
126,116,528,1,1,1
126,115,528,1,1,1
126,114,528,1,1,1
126,113,528,1,1,1
126,112,528,1,1,1
127,118,528,1,1,1
127,117,528,1,1,1
127,116,528,1,1,1
127,115,528,1,1,1
127,114,528,1,1,1
127,113,528,1,1,1
127,112,528,1,1,1
128,118,528,1,1,1
128,117,528,1,1,1
128,116,528,1,1,1
128,115,528,1,1,1
128,114,528,1,1,1
128,113,528,1,1,1
128,112,528,1,1,1
129,118,528,1,1,1
129,117,528,1,1,1
129,116,528,1,1,1
123,110,56,1,1,1
124,111,56,1,1,1
124,110,56,1,1,1
124,109,56,1,1,1
124,108,56,1,1,1
125,111,56,1,1,1
125,110,56,1,1,1
125,109,56,1,1,1
125,108,56,1,1,1
126,111,56,1,1,1
126,110,56,1,1,1
126,109,56,1,1,1
126,108,56,1,1,1
126,107,56,1,1,1
127,111,56,1,1,1
127,110,56,1,1,1
127,109,56,1,1,1
127,108,56,1,1,1
127,107,56,1,1,1
128,111,56,1,1,1
128,110,56,1,1,1
128,109,56,1,1,1
128,108,56,1,1,1
126,100,380,1,1,1
126,99,380,1,1,1
127,100,380,1,1,1
127,99,380,1,1,1
127,98,380,1,1,1
127,97,380,1,1,1
128,100,380,1,1,1
128,99,380,1,1,1
128,98,380,1,1,1
128,97,380,1,1,1
128,91,380,1,1,1
128,90,380,1,1,1
128,89,380,1,1,1
129,99,380,1,1,1
129,98,380,1,1,1
129,97,380,1,1,1
130,99,380,1,1,1
130,98,380,1,1,1
130,97,380,1,1,1
130,96,380,1,1,1
131,100,380,1,1,1
131,99,380,1,1,1
131,98,380,1,1,1
131,97,380,1,1,1
131,96,380,1,1,1
132,101,380,1,1,1
132,100,380,1,1,1
132,99,380,1,1,1
132,98,380,1,1,1
132,97,380,1,1,1
132,96,380,1,1,1
132,95,380,1,1,1
132,84,380,1,1,1
133,101,380,1,1,1
133,100,380,1,1,1
133,99,380,1,1,1
133,98,380,1,1,1
133,97,380,1,1,1
133,96,380,1,1,1
133,95,380,1,1,1
133,94,380,1,1,1
133,93,380,1,1,1
133,84,380,1,1,1
134,101,380,1,1,1
134,100,380,1,1,1
134,99,380,1,1,1
134,98,380,1,1,1
134,97,380,1,1,1
134,96,380,1,1,1
134,95,380,1,1,1
134,94,380,1,1,1
134,93,380,1,1,1
134,92,380,1,1,1
134,85,380,1,1,1
134,84,380,1,1,1
135,101,380,1,1,1
135,100,380,1,1,1
135,99,380,1,1,1
135,98,380,1,1,1
135,97,380,1,1,1
135,96,380,1,1,1
135,95,380,1,1,1
135,94,380,1,1,1
135,93,380,1,1,1
135,92,380,1,1,1
135,85,380,1,1,1
135,84,380,1,1,1
135,83,380,1,1,1
136,101,380,1,1,1
136,100,380,1,1,1
136,99,380,1,1,1
136,98,380,1,1,1
136,95,380,1,1,1
136,93,380,1,1,1
136,92,380,1,1,1
136,91,380,1,1,1
137,101,380,1,1,1
137,100,380,1,1,1
137,99,380,1,1,1
137,94,380,1,1,1
137,93,380,1,1,1
137,92,380,1,1,1
137,91,380,1,1,1
137,90,380,1,1,1
137,89,380,1,1,1
137,88,380,1,1,1
137,83,380,1,1,1
138,101,380,1,1,1
138,100,380,1,1,1
138,93,380,1,1,1
138,92,380,1,1,1
138,91,380,1,1,1
138,90,380,1,1,1
138,89,380,1,1,1
138,88,380,1,1,1
138,87,380,1,1,1
138,86,380,1,1,1
138,84,380,1,1,1
138,83,380,1,1,1
139,101,380,1,1,1
139,91,380,1,1,1
139,90,380,1,1,1
139,89,380,1,1,1
139,88,380,1,1,1
139,87,380,1,1,1
139,86,380,1,1,1
139,85,380,1,1,1
139,84,380,1,1,1
140,101,380,1,1,1
140,90,380,1,1,1
140,89,380,1,1,1
140,88,380,1,1,1
140,85,380,1,1,1
141,89,380,1,1,1
141,88,380,1,1,1
142,88,380,1,1,1
142,87,380,1,1,1
126,96,492,0,1,1
127,102,756,1,1,1
127,101,756,1,1,1
128,103,756,1,1,1
128,102,756,1,1,1
128,101,756,1,1,1
129,103,756,1,1,1
129,102,756,1,1,1
129,101,756,1,1,1
129,100,756,1,1,1
130,103,756,1,1,1
130,102,756,1,1,1
130,101,756,1,1,1
130,100,756,1,1,1
131,103,756,1,1,1
131,102,756,1,1,1
131,101,756,1,1,1
132,102,756,1,1,1
128,107,442,1,1,1
129,115,276,1,1,1
129,114,276,1,1,1
129,113,276,1,1,1
129,112,276,1,1,1
129,111,276,1,1,1
129,110,276,1,1,1
129,109,276,1,1,1
129,108,276,1,1,1
129,107,276,1,1,1
129,106,276,1,1,1
129,105,276,1,1,1
129,104,276,1,1,1
130,119,276,1,1,1
130,118,276,1,1,1
130,117,276,1,1,1
130,116,276,1,1,1
130,115,276,1,1,1
130,114,276,1,1,1
130,113,276,1,1,1
130,112,276,1,1,1
130,111,276,1,1,1
130,110,276,1,1,1
130,109,276,1,1,1
130,108,276,1,1,1
130,107,276,1,1,1
130,106,276,1,1,1
130,105,276,1,1,1
130,104,276,1,1,1
131,119,276,1,1,1
131,118,276,1,1,1
131,117,276,1,1,1
131,116,276,1,1,1
131,115,276,1,1,1
131,114,276,1,1,1
131,113,276,1,1,1
131,112,276,1,1,1
131,111,276,1,1,1
131,110,276,1,1,1
131,109,276,1,1,1
131,108,276,1,1,1
131,107,276,1,1,1
131,106,276,1,1,1
131,105,276,1,1,1
131,104,276,1,1,1
132,120,276,1,1,1
132,119,276,1,1,1
132,118,276,1,1,1
132,117,276,1,1,1
132,116,276,1,1,1
132,115,276,1,1,1
132,114,276,1,1,1
132,113,276,1,1,1
132,112,276,1,1,1
132,111,276,1,1,1
132,110,276,1,1,1
132,109,276,1,1,1
132,108,276,1,1,1
132,107,276,1,1,1
132,106,276,1,1,1
132,105,276,1,1,1
132,104,276,1,1,1
132,103,276,1,1,1
133,120,276,1,1,1
133,119,276,1,1,1
133,118,276,1,1,1
133,117,276,1,1,1
133,116,276,1,1,1
133,115,276,1,1,1
133,114,276,1,1,1
133,113,276,1,1,1
133,112,276,1,1,1
133,111,276,1,1,1
133,110,276,1,1,1
133,109,276,1,1,1
133,108,276,1,1,1
133,107,276,1,1,1
133,106,276,1,1,1
133,105,276,1,1,1
133,104,276,1,1,1
133,103,276,1,1,1
134,120,276,1,1,1
134,119,276,1,1,1
134,118,276,1,1,1
134,117,276,1,1,1
134,116,276,1,1,1
134,115,276,1,1,1
134,114,276,1,1,1
134,113,276,1,1,1
134,112,276,1,1,1
134,111,276,1,1,1
134,110,276,1,1,1
134,109,276,1,1,1
134,108,276,1,1,1
134,107,276,1,1,1
134,106,276,1,1,1
134,105,276,1,1,1
134,104,276,1,1,1
134,103,276,1,1,1
135,119,276,1,1,1
135,118,276,1,1,1
135,117,276,1,1,1
135,116,276,1,1,1
135,115,276,1,1,1
135,114,276,1,1,1
135,113,276,1,1,1
135,112,276,1,1,1
135,111,276,1,1,1
135,110,276,1,1,1
135,109,276,1,1,1
135,108,276,1,1,1
135,107,276,1,1,1
135,106,276,1,1,1
135,105,276,1,1,1
135,104,276,1,1,1
135,103,276,1,1,1
136,119,276,1,1,1
136,118,276,1,1,1
136,117,276,1,1,1
136,116,276,1,1,1
136,115,276,1,1,1
136,114,276,1,1,1
136,113,276,1,1,1
136,112,276,1,1,1
136,111,276,1,1,1
136,110,276,1,1,1
136,109,276,1,1,1
136,108,276,1,1,1
136,107,276,1,1,1
136,106,276,1,1,1
136,105,276,1,1,1
137,119,276,1,1,1
137,118,276,1,1,1
137,117,276,1,1,1
137,116,276,1,1,1
137,115,276,1,1,1
137,114,276,1,1,1
137,113,276,1,1,1
137,112,276,1,1,1
137,111,276,1,1,1
137,110,276,1,1,1
137,109,276,1,1,1
137,108,276,1,1,1
137,107,276,1,1,1
137,106,276,1,1,1
137,105,276,1,1,1
138,118,276,1,1,1
138,117,276,1,1,1
138,116,276,1,1,1
138,115,276,1,1,1
138,114,276,1,1,1
138,113,276,1,1,1
138,112,276,1,1,1
138,111,276,1,1,1
138,110,276,1,1,1
138,109,276,1,1,1
138,108,276,1,1,1
139,116,276,1,1,1
139,115,276,1,1,1
139,114,276,1,1,1
139,113,276,1,1,1
139,112,276,1,1,1
139,111,276,1,1,1
139,110,276,1,1,1
139,109,276,1,1,1
139,108,276,1,1,1
133,123,208,1,1,1
133,122,208,1,1,1
133,121,208,1,1,1
134,125,208,1,1,1
134,124,208,1,1,1
134,123,208,1,1,1
134,122,208,1,1,1
134,121,208,1,1,1
135,123,208,1,1,1
135,122,208,1,1,1
136,123,208,1,1,1
136,122,208,1,1,1
133,102,438,0,1,1
134,102,40,1,1,1
135,102,40,1,1,1
136,104,40,1,1,1
136,103,40,1,1,1
136,102,40,1,1,1
137,104,40,1,1,1
137,103,40,1,1,1
137,102,40,1,1,1
138,104,40,1,1,1
138,103,40,1,1,1
138,102,40,1,1,1
139,104,40,1,1,1
139,103,40,1,1,1
139,102,40,1,1,1
140,104,40,1,1,1
140,103,40,1,1,1
140,102,40,1,1,1
136,94,674,0,1,1
136,90,336,0,1,1
138,107,203,1,1,1
138,106,203,1,1,1
138,105,203,1,1,1
139,107,203,1,1,1
139,106,203,1,1,1
139,105,203,1,1,1
140,108,203,1,1,1
140,107,203,1,1,1
140,106,203,1,1,1
140,105,203,1,1,1
141,108,203,1,1,1
141,107,203,1,1,1
141,106,203,1,1,1
142,108,203,1,1,1
142,107,203,1,1,1
142,106,203,1,1,1
143,107,203,1,1,1
143,106,203,1,1,1
144,107,203,1,1,1
144,106,203,1,1,1
145,107,203,1,1,1
139,126,578,1,1,1
139,125,578,1,1,1
140,126,578,1,1,1
140,125,578,1,1,1
141,128,578,1,1,1
141,127,578,1,1,1
141,126,578,1,1,1
142,129,578,1,1,1
142,128,578,1,1,1
143,130,578,1,1,1
143,129,578,1,1,1
139,118,616,1,1,1
139,117,616,1,1,1
140,118,616,1,1,1
140,117,616,1,1,1
140,116,616,1,1,1
140,115,616,1,1,1
140,114,616,1,1,1
140,113,616,1,1,1
140,112,616,1,1,1
140,111,616,1,1,1
140,110,616,1,1,1
140,109,616,1,1,1
141,118,616,1,1,1
141,117,616,1,1,1
141,116,616,1,1,1
141,115,616,1,1,1
141,114,616,1,1,1
141,113,616,1,1,1
141,112,616,1,1,1
141,111,616,1,1,1
141,110,616,1,1,1
141,109,616,1,1,1
142,118,616,1,1,1
142,117,616,1,1,1
142,116,616,1,1,1
142,115,616,1,1,1
142,114,616,1,1,1
142,113,616,1,1,1
142,112,616,1,1,1
142,111,616,1,1,1
142,110,616,1,1,1
142,109,616,1,1,1
143,118,616,1,1,1
143,117,616,1,1,1
143,116,616,1,1,1
143,115,616,1,1,1
143,114,616,1,1,1
143,113,616,1,1,1
143,112,616,1,1,1
143,111,616,1,1,1
143,110,616,1,1,1
143,109,616,1,1,1
143,108,616,1,1,1
144,118,616,1,1,1
144,117,616,1,1,1
144,116,616,1,1,1
144,115,616,1,1,1
144,114,616,1,1,1
144,113,616,1,1,1
144,112,616,1,1,1
144,111,616,1,1,1
144,110,616,1,1,1
144,109,616,1,1,1
144,108,616,1,1,1
145,118,616,1,1,1
145,117,616,1,1,1
145,116,616,1,1,1
145,115,616,1,1,1
145,114,616,1,1,1
145,113,616,1,1,1
145,112,616,1,1,1
145,111,616,1,1,1
145,110,616,1,1,1
145,109,616,1,1,1
146,118,616,1,1,1
146,117,616,1,1,1
146,116,616,1,1,1
146,115,616,1,1,1
146,114,616,1,1,1
146,113,616,1,1,1
146,112,616,1,1,1
146,111,616,1,1,1
146,110,616,1,1,1
147,118,616,1,1,1
147,117,616,1,1,1
147,116,616,1,1,1
147,111,616,1,1,1
147,110,616,1,1,1
140,124,752,1,1,1
140,123,752,1,1,1
140,122,752,1,1,1
141,125,752,1,1,1
141,124,752,1,1,1
141,123,752,1,1,1
141,122,752,1,1,1
142,127,752,1,1,1
142,126,752,1,1,1
142,125,752,1,1,1
142,124,752,1,1,1
142,123,752,1,1,1
142,122,752,1,1,1
143,128,752,1,1,1
143,127,752,1,1,1
143,126,752,1,1,1
144,129,752,1,1,1
144,128,752,1,1,1
144,127,752,1,1,1
145,129,752,1,1,1
140,100,705,1,1,1
140,99,705,1,1,1
141,100,705,1,1,1
141,99,705,1,1,1
140,98,191,1,1,1
141,98,191,1,1,1
141,97,191,1,1,1
141,96,191,1,1,1
141,95,191,1,1,1
142,99,191,1,1,1
142,98,191,1,1,1
142,95,191,1,1,1
141,105,703,1,1,1
141,104,703,1,1,1
141,103,703,1,1,1
142,105,703,1,1,1
142,104,703,1,1,1
142,103,703,1,1,1
143,105,703,1,1,1
143,104,703,1,1,1
144,105,703,1,1,1
144,104,703,1,1,1
145,104,703,1,1,1
141,102,348,1,1,1
141,101,348,1,1,1
142,102,348,1,1,1
142,101,348,1,1,1
142,100,348,1,1,1
143,103,348,1,1,1
143,102,348,1,1,1
143,101,348,1,1,1
143,100,348,1,1,1
144,103,348,1,1,1
144,102,348,1,1,1
144,101,348,1,1,1
145,103,348,1,1,1
145,102,348,1,1,1
145,101,348,1,1,1
146,103,348,1,1,1
146,102,348,1,1,1
146,101,348,1,1,1
147,102,348,1,1,1
147,101,348,1,1,1
142,97,70,1,1,1
142,96,70,1,1,1
143,97,70,1,1,1
143,96,70,1,1,1
143,95,70,1,1,1
144,96,70,1,1,1
144,95,70,1,1,1
143,99,688,1,1,1
143,98,688,1,1,1
144,100,688,1,1,1
144,99,688,1,1,1
144,98,688,1,1,1
144,97,688,1,1,1
145,100,688,1,1,1
145,99,688,1,1,1
145,98,688,1,1,1
145,97,688,1,1,1
146,99,688,1,1,1
146,98,688,1,1,1
146,97,688,1,1,1
147,97,688,1,1,1
143,94,499,1,1,1
144,125,246,1,1,1
144,124,246,1,1,1
144,123,246,1,1,1
144,122,246,1,1,1
145,128,246,1,1,1
145,127,246,1,1,1
145,126,246,1,1,1
145,125,246,1,1,1
145,124,246,1,1,1
145,123,246,1,1,1
145,122,246,1,1,1
144,94,8,1,1,1
144,93,8,1,1,1
145,94,8,1,1,1
145,93,8,1,1,1
146,94,8,1,1,1
146,93,8,1,1,1
145,108,804,1,1,1
145,106,804,1,1,1
145,105,804,1,1,1
146,109,804,1,1,1
146,108,804,1,1,1
146,107,804,1,1,1
146,106,804,1,1,1
146,105,804,1,1,1
146,104,804,1,1,1
147,109,804,1,1,1
147,108,804,1,1,1
147,107,804,1,1,1
147,106,804,1,1,1
147,105,804,1,1,1
147,104,804,1,1,1
147,103,804,1,1,1
148,109,804,1,1,1
148,108,804,1,1,1
148,107,804,1,1,1
148,106,804,1,1,1
148,105,804,1,1,1
148,104,804,1,1,1
149,109,804,1,1,1
149,108,804,1,1,1
149,107,804,1,1,1
149,106,804,1,1,1
149,105,804,1,1,1
149,104,804,1,1,1
150,109,804,1,1,1
150,108,804,1,1,1
150,107,804,1,1,1
150,106,804,1,1,1
150,105,804,1,1,1
150,104,804,1,1,1
151,109,804,1,1,1
151,108,804,1,1,1
151,107,804,1,1,1
151,106,804,1,1,1
151,105,804,1,1,1
152,110,804,1,1,1
152,109,804,1,1,1
152,108,804,1,1,1
152,107,804,1,1,1
152,106,804,1,1,1
152,105,804,1,1,1
153,111,804,1,1,1
153,110,804,1,1,1
153,109,804,1,1,1
153,108,804,1,1,1
153,107,804,1,1,1
153,106,804,1,1,1
153,105,804,1,1,1
154,111,804,1,1,1
154,110,804,1,1,1
154,109,804,1,1,1
154,108,804,1,1,1
154,107,804,1,1,1
154,106,804,1,1,1
154,105,804,1,1,1
154,104,804,1,1,1
155,111,804,1,1,1
155,110,804,1,1,1
155,109,804,1,1,1
155,108,804,1,1,1
155,107,804,1,1,1
155,106,804,1,1,1
155,105,804,1,1,1
156,111,804,1,1,1
156,110,804,1,1,1
156,109,804,1,1,1
156,108,804,1,1,1
156,107,804,1,1,1
156,106,804,1,1,1
156,105,804,1,1,1
156,104,804,1,1,1
157,109,804,1,1,1
157,108,804,1,1,1
157,107,804,1,1,1
157,106,804,1,1,1
157,105,804,1,1,1
157,104,804,1,1,1
158,109,804,1,1,1
158,108,804,1,1,1
158,107,804,1,1,1
158,106,804,1,1,1
158,105,804,1,1,1
158,104,804,1,1,1
158,103,804,1,1,1
145,96,688,1,1,1
145,95,688,1,1,1
146,96,688,1,1,1
146,95,688,1,1,1
145,92,300,1,1,1
145,91,300,1,1,1
145,90,300,1,1,1
146,92,300,1,1,1
146,91,300,1,1,1
146,90,300,1,1,1
146,89,300,1,1,1
147,92,300,1,1,1
147,91,300,1,1,1
147,90,300,1,1,1
147,89,300,1,1,1
147,88,300,1,1,1
147,86,300,1,1,1
148,92,300,1,1,1
148,91,300,1,1,1
148,90,300,1,1,1
148,88,300,1,1,1
148,87,300,1,1,1
149,92,300,1,1,1
149,91,300,1,1,1
149,87,300,1,1,1
149,85,300,1,1,1
146,129,643,1,1,1
146,128,643,1,1,1
146,127,643,1,1,1
146,126,643,1,1,1
146,125,643,1,1,1
146,124,643,1,1,1
147,128,643,1,1,1
147,127,643,1,1,1
147,126,643,1,1,1
147,125,643,1,1,1
147,124,643,1,1,1
147,123,643,1,1,1
148,127,643,1,1,1
148,126,643,1,1,1
148,125,643,1,1,1
148,124,643,1,1,1
148,123,643,1,1,1
149,126,643,1,1,1
149,125,643,1,1,1
149,124,643,1,1,1
149,123,643,1,1,1
149,122,643,1,1,1
150,125,643,1,1,1
150,124,643,1,1,1
150,123,643,1,1,1
150,122,643,1,1,1
150,121,643,1,1,1
150,120,643,1,1,1
150,119,643,1,1,1
150,118,643,1,1,1
150,117,643,1,1,1
150,116,643,1,1,1
150,115,643,1,1,1
150,114,643,1,1,1
151,124,643,1,1,1
151,123,643,1,1,1
151,122,643,1,1,1
151,121,643,1,1,1
151,120,643,1,1,1
151,119,643,1,1,1
151,118,643,1,1,1
151,117,643,1,1,1
151,116,643,1,1,1
151,115,643,1,1,1
151,114,643,1,1,1
152,123,643,1,1,1
152,122,643,1,1,1
152,121,643,1,1,1
152,120,643,1,1,1
152,119,643,1,1,1
152,118,643,1,1,1
152,117,643,1,1,1
152,116,643,1,1,1
152,115,643,1,1,1
152,114,643,1,1,1
152,113,643,1,1,1
152,112,643,1,1,1
153,122,643,1,1,1
153,121,643,1,1,1
153,120,643,1,1,1
153,119,643,1,1,1
153,118,643,1,1,1
153,117,643,1,1,1
153,116,643,1,1,1
153,115,643,1,1,1
153,114,643,1,1,1
153,113,643,1,1,1
153,112,643,1,1,1
154,122,643,1,1,1
154,121,643,1,1,1
154,120,643,1,1,1
154,119,643,1,1,1
154,118,643,1,1,1
154,117,643,1,1,1
154,116,643,1,1,1
154,115,643,1,1,1
154,114,643,1,1,1
154,113,643,1,1,1
154,112,643,1,1,1
155,122,643,1,1,1
155,121,643,1,1,1
155,120,643,1,1,1
155,119,643,1,1,1
155,118,643,1,1,1
155,117,643,1,1,1
155,116,643,1,1,1
155,115,643,1,1,1
155,114,643,1,1,1
155,113,643,1,1,1
155,112,643,1,1,1
156,122,643,1,1,1
156,121,643,1,1,1
156,120,643,1,1,1
156,119,643,1,1,1
156,118,643,1,1,1
156,117,643,1,1,1
156,116,643,1,1,1
156,115,643,1,1,1
156,114,643,1,1,1
156,113,643,1,1,1
156,112,643,1,1,1
157,122,643,1,1,1
157,121,643,1,1,1
157,120,643,1,1,1
157,119,643,1,1,1
157,118,643,1,1,1
157,117,643,1,1,1
157,116,643,1,1,1
157,115,643,1,1,1
157,114,643,1,1,1
157,113,643,1,1,1
157,112,643,1,1,1
157,111,643,1,1,1
157,110,643,1,1,1
158,122,643,1,1,1
158,121,643,1,1,1
158,120,643,1,1,1
158,119,643,1,1,1
158,118,643,1,1,1
158,117,643,1,1,1
158,116,643,1,1,1
158,115,643,1,1,1
158,114,643,1,1,1
158,113,643,1,1,1
158,112,643,1,1,1
158,111,643,1,1,1
158,110,643,1,1,1
159,118,643,1,1,1
159,117,643,1,1,1
159,116,643,1,1,1
159,115,643,1,1,1
159,114,643,1,1,1
159,113,643,1,1,1
159,112,643,1,1,1
159,111,643,1,1,1
159,110,643,1,1,1
159,109,643,1,1,1
159,108,643,1,1,1
159,107,643,1,1,1
159,106,643,1,1,1
159,105,643,1,1,1
159,104,643,1,1,1
159,103,643,1,1,1
160,118,643,1,1,1
160,117,643,1,1,1
160,116,643,1,1,1
160,115,643,1,1,1
160,114,643,1,1,1
160,113,643,1,1,1
160,112,643,1,1,1
160,111,643,1,1,1
160,110,643,1,1,1
160,109,643,1,1,1
160,108,643,1,1,1
160,107,643,1,1,1
160,106,643,1,1,1
160,105,643,1,1,1
160,104,643,1,1,1
160,103,643,1,1,1
160,102,643,1,1,1
161,118,643,1,1,1
161,117,643,1,1,1
161,116,643,1,1,1
161,115,643,1,1,1
161,114,643,1,1,1
161,113,643,1,1,1
161,112,643,1,1,1
161,111,643,1,1,1
161,110,643,1,1,1
161,109,643,1,1,1
161,108,643,1,1,1
161,107,643,1,1,1
161,106,643,1,1,1
161,105,643,1,1,1
161,104,643,1,1,1
161,103,643,1,1,1
161,102,643,1,1,1
162,118,643,1,1,1
162,117,643,1,1,1
162,116,643,1,1,1
162,115,643,1,1,1
162,114,643,1,1,1
162,113,643,1,1,1
162,112,643,1,1,1
162,111,643,1,1,1
162,110,643,1,1,1
162,109,643,1,1,1
162,108,643,1,1,1
162,107,643,1,1,1
162,106,643,1,1,1
162,105,643,1,1,1
162,104,643,1,1,1
162,103,643,1,1,1
162,102,643,1,1,1
163,118,643,1,1,1
163,117,643,1,1,1
163,116,643,1,1,1
163,115,643,1,1,1
163,114,643,1,1,1
163,113,643,1,1,1
163,112,643,1,1,1
163,111,643,1,1,1
163,110,643,1,1,1
163,109,643,1,1,1
163,108,643,1,1,1
163,107,643,1,1,1
163,106,643,1,1,1
163,105,643,1,1,1
163,104,643,1,1,1
163,103,643,1,1,1
163,102,643,1,1,1
163,101,643,1,1,1
164,114,643,1,1,1
164,113,643,1,1,1
164,112,643,1,1,1
164,111,643,1,1,1
164,110,643,1,1,1
164,109,643,1,1,1
164,108,643,1,1,1
164,107,643,1,1,1
164,106,643,1,1,1
164,105,643,1,1,1
164,104,643,1,1,1
164,103,643,1,1,1
164,102,643,1,1,1
164,101,643,1,1,1
164,100,643,1,1,1
165,113,643,1,1,1
165,112,643,1,1,1
165,111,643,1,1,1
165,110,643,1,1,1
165,109,643,1,1,1
165,108,643,1,1,1
165,107,643,1,1,1
165,106,643,1,1,1
165,105,643,1,1,1
165,104,643,1,1,1
165,103,643,1,1,1
165,102,643,1,1,1
165,101,643,1,1,1
165,100,643,1,1,1
165,99,643,1,1,1
165,98,643,1,1,1
166,112,643,1,1,1
166,111,643,1,1,1
166,110,643,1,1,1
166,109,643,1,1,1
166,108,643,1,1,1
166,107,643,1,1,1
166,106,643,1,1,1
166,105,643,1,1,1
166,104,643,1,1,1
166,103,643,1,1,1
166,102,643,1,1,1
166,101,643,1,1,1
166,100,643,1,1,1
166,99,643,1,1,1
166,98,643,1,1,1
146,100,642,1,1,1
147,100,642,1,1,1
147,99,642,1,1,1
147,98,642,1,1,1
148,103,642,1,1,1
148,102,642,1,1,1
148,101,642,1,1,1
148,100,642,1,1,1
148,99,642,1,1,1
148,98,642,1,1,1
148,97,642,1,1,1
149,103,642,1,1,1
149,102,642,1,1,1
149,101,642,1,1,1
149,100,642,1,1,1
149,99,642,1,1,1
149,98,642,1,1,1
149,97,642,1,1,1
150,103,642,1,1,1
150,102,642,1,1,1
150,101,642,1,1,1
150,100,642,1,1,1
150,99,642,1,1,1
150,98,642,1,1,1
150,97,642,1,1,1
151,103,642,1,1,1
151,102,642,1,1,1
151,101,642,1,1,1
151,100,642,1,1,1
151,99,642,1,1,1
151,98,642,1,1,1
151,97,642,1,1,1
152,102,642,1,1,1
152,101,642,1,1,1
152,100,642,1,1,1
152,99,642,1,1,1
152,98,642,1,1,1
152,97,642,1,1,1
153,100,642,1,1,1
146,83,470,1,1,1
147,115,440,1,1,1
147,114,440,1,1,1
148,115,440,1,1,1
148,114,440,1,1,1
149,115,440,1,1,1
149,114,440,1,1,1
147,113,112,1,1,1
147,112,112,1,1,1
148,113,112,1,1,1
148,112,112,1,1,1
148,111,112,1,1,1
148,110,112,1,1,1
149,113,112,1,1,1
149,112,112,1,1,1
149,111,112,1,1,1
149,110,112,1,1,1
150,113,112,1,1,1
150,112,112,1,1,1
150,111,112,1,1,1
150,110,112,1,1,1
151,113,112,1,1,1
151,112,112,1,1,1
151,111,112,1,1,1
151,110,112,1,1,1
152,111,112,1,1,1
147,96,100,1,1,1
147,95,100,1,1,1
148,96,100,1,1,1
148,95,100,1,1,1
149,96,100,1,1,1
149,95,100,1,1,1
149,94,100,1,1,1
149,93,100,1,1,1
150,96,100,1,1,1
150,95,100,1,1,1
150,94,100,1,1,1
151,96,100,1,1,1
151,95,100,1,1,1
152,96,100,1,1,1
147,94,807,1,1,1
147,93,807,1,1,1
148,94,807,1,1,1
148,93,807,1,1,1
148,118,233,1,1,1
149,119,233,1,1,1
149,118,233,1,1,1
148,117,428,1,1,1
148,116,428,1,1,1
149,117,428,1,1,1
149,116,428,1,1,1
150,93,792,1,1,1
150,92,792,1,1,1
150,91,792,1,1,1
151,94,792,1,1,1
151,93,792,1,1,1
151,92,792,1,1,1
151,91,792,1,1,1
152,95,792,1,1,1
